0,1
“ 不错 ， 她 走路 姿势 很 好看 。 ” 她 愉快 地 回答 ， 脑子里 就 想到 也许 自己 在 这方面 有些 小 缺陷 。,"&quot; yes , she is , &quot; she returned , cheerfully , a little suggestion of possible defect in herself awakening in her mind ."
不错 ， 它们 看上去 挺 有趣 的 ， 有些 真的 可以 使用 ， 而 另 一些则 会 让 屁股痛 ， 就 这 字面 意思 啦 ！,"yeah , they look interesting and some can really be used but others are a pain in the ass , literraly !"
不错 。 我 猜 我 要 见 你 的话 得 预约 了 。,a : that &apos;s good . so I guess I &apos;ll have to make an appoint to see you .
不错 ， 我国 的 社会 是 分 阶层 的 ， 而且 阶层 分明 ， 非常 严格 ， 乍看之下 仿佛 是 按 世袭 的 界线 划分 的 。,"it is true that our society is stratified , and very rigidly stratified , on what at first sight appear to BE hereditary lines ."
不错 ， 我 可以 留在 那儿 看着 Wolowitz 用 俄语 ， 阿拉伯语 ， 波斯语 来 勾引 Penny 。,"Oh , right , yes , I could have stayed behind and watch Wolowitz try to hit on Penny in Russian , Arabic and Farsi ."
不错 ， 我们 也 有 订制 服务 ， 它 属于 我们 业务 的 一部分 。 但是 ， 我们 的 品牌 定位 是 生产 美观 的 产品 ， 减少 环节 。,"yes , we have a made @-@ to @-@ order service and it is part of our business but the ethos for us is to make a beautiful product and make it simple ."
不错 ， 我们 这张 是 故意 拍 成 这样 的 … 这样一来 你 就 会 有 兴趣 纳闷儿 我们 当时 到底 在 吃 什么 … 以致于 如此 开心 …,"yup , we did it on purpose . . . so that you can have the fun of figuring out what we were eating . . . that made us so giddy . . ."
不错 ， 我 生活 在 一个 专治 地 国家 中 ， 但是 这个 国度 的 人民 养育 了 我 ， 带给 了 我 平静 的 生活 。,"yes , I live in a totalitarian country , but the people of this country have brought up me and bring me a peaceful life ."
不错 ， 我 是 个 犹太人 ， 但 我 只是 个 埋头工作 的 年轻 科学家 。,it is true that I am a Jew . but I am just a young scientist absorbed in my work .
不错 ， 我 喜欢 这种 特别 的 麦芽 酒 ， 但是 我 更 喜欢 这种 形式 的 聊天 。,"yes , I enjoyed the single malt they gave me , but I enjoyed the conversation much more ."
不错 ， 我 在 今生 仍 有 烦恼 、 操心 的 问题 ， 但 藉此 更能 见证 上帝 的 大爱 与 信实 的 作为 。,"yes , and I shall speak of the present trouble as another instance of the wonder @-@ working faithfulness and love of the LORD my God ."
不错 ， 我 正在 吃 高过 碗 沿 的 乳酪 蛋糕 ， 因为 脆 饼干 已经 被 吃光 了 。 你 永远 不会 在 绝望 的 主妇 里 看见 这 一幕 。,"yeah , I &apos;m eating cream cheese out of a bowl - because I ran out of pretzels . you won &apos;t see that on the set of Desperate Housewifes ."
不错 ， 希腊 将 面临 严加 监管 ， 但 倘若 将 服从 遵守 都 看做 联邦 主义 ， 那么 已 监管 过 无数次 此类 行动 方案 的 国际货币基金组织 ， 早 可 促成 一个 世界 政府 了 。,"true , Greece will be watched closely , but if compliance counted as federalism , then the IMF , which has overseen countless such programmes , would long ago have brought about world government ."
不错 ， 下 一位 健身 者 可以 自己 擦拭 干净 ， 但 如果 你 在 运动 完后 能够 擦拭 干净 自己 的 汗水 ， 甚至 如果 能 让 别人 看不到 任何 汗水 ， 那 就 非常 礼貌 周到 了 。,"true , the next person could wipe it down themselves , but it &apos;s courteous to do it after your workout , even if you don &apos;t leave any visible perspiration ."
不错 ， 先生 ， 我 请 他 原谅 ， 因为 他 一向 待 我 很 好 ， 我 当时 非常 恼怒 ， 简直 是 发疯 啦 。,"it is true , sir , and I beg his pardon , for he his always been very good to me , but I was mad ."
不错 ， 现在 就 冲向 银行 ， 把 钱 给 他们 ， 如果 你 想 在 眼下 这场 灾难 中 幸存 的话 。,that &apos;s right - run to your banks now and send them money if you want to survive this apocalypse in the making .
不错 ， 现在 是 8 月 ， 许多 华尔街 的 交易员 都 逃离 闷热 的 曼哈顿 ， 前往 长岛 汉伯顿 享受 阳光 和 沙滩 了 。,"true , it is August , when plenty of Wall Street players skulk away from muggy Manhattan for their share of sun and sand in the Hamptons ."
不错 ！ 想 泡 在 热乎乎 的 浴缸 了 ， 左拥右抱 美女 帅哥 ？ 没 问题 ！,crave sitting in a hot tub with gorgeous gals or guys all over you ? great !
不错呀 带 他 去 一家 浪漫 的 餐厅 … … 点 了 香槟 ， 很 好,"Oh , um , it was nice . took him to a romantic restraunt , ordered champagne , nice ."
不错 ， 也许 这样 你 就 成为 了 一个 OO 开发者 ， 但是 企业 数据库 也许 更 重要 ！,"well , that might be the case for you as an OO developer , but for the Enterprise the database is much more important ."
不错 ， 一定 是 的 ， 因为 这 是 很 好 的 走路 穿 的 靴子 — — 一点儿 也 没有 磨破 。,"yes , it must have been , for they are excellent walking @-@ boots - by no means worn out ."
不错 ， 一位 传记 作者 ， 所 关注 的 一定 会 服从 其 看待 世界 的 方式 ； 如果 仅仅 听取 对 这个 人物 的 批评 ， 我们 将会 错过 邓 的 故事 中 许多 其他 内容 。,"to be sure , there is good reason for a biographer to focus on the way his subject saw the world ; we would miss much of Deng &apos;s story if we only listened to his critics ."
不错 ， 印刷品 的 上述 优势 中 ， 肯定 会 有 一些 逐渐 消失 。,"now , no doubt some of these advantages of print will recede over time ."
不错 ， 有人 为了 逃离 实验室 会 在 那 坐 一会儿 ， 但 多数 时候 那里 空无一人 。,"yes , to get away from the lab someone might sit there but it &apos;s mostly empty ."
不错 ， 在 这种 情形 之下 ， 他 相信 托洛 尼亚 先生 一定 肯 帮忙 的 。,"true , he might in such a case rely on the kindness of Signor Torlonia ."
“ 不错 ， 这才 是 处理 问题 的 办法 ， ” 半瓶醋 记者 吊儿郎当 地 宣布 ， 虽然 他 已 开始 不 放心 地 打量 着 房门 。,"thats right - thats the way to take it , &quot; the cub announced airily , though he had already begun to glance anxiously at the door &quot; ."
不错 ， 这个 句子 以 感叹号 结尾 ， 它 是 一个 感叹句 。 与 普遍 观点 相反 的 是 这里 只 使用 一个 感叹号 就 足够 了 。,"yes , it ends with an exclamation point and contrary to popular belief , using one exclamation point is plenty ."
不错 ， 这 工程 得花些 时间 ， 不过 ， 正当 我 干得 差不多 了 ， 我 听到 了 我 爸爸 的 枪声 在 林子里 响 了 起来 。,"well , it was a good long job , but I was getting towards the end of it when I heard pap &apos;s gun in the woods ."
不错 。 这件 怎幺样 （ 指着 一件 女套装 ） 我 穿 这个 会 好看 吗 ？,that &apos;s nice . how about this ( points to a pant suit ) Would this style look good on me ?
不错 ， 这里 必是 有 很多 的 钱 ； 但是 为什么 单到 这里 来 鼓 逗 钱 ， 他 不 明白 ；,"he knew that there was a lot of money inside , but he did not understand why people kept going there to fiddle about with money ."
不错 ， 这 是 你 祖父母 蜜月 旅游 的 地方 ， 但是 这个 宏伟 壮观 的 瀑布 横跨 美国 和 加拿大 也 值得 作为 21 世纪 旅游 的 选择 。,"sure , your grandparents honeymooned there , but the majestic waterfalls straddling the U. S. -Canada border are worth a 21st @-@ century trip ."
不错 ， 这是 一项 艰巨 的 工作 ， 对 女性 整个 未来 都 有 影响 ， 因为 你 在 培养 有 平等 观念 的 下一代 。,"in this sense , it is indeed a long @-@ term and arduous work . the influence would last through the rest of her life ."
不错 ， 只是 有 几处 拼写错误 。 此外 ， 第一段 与 文章 无关 。 应该 删掉 。,"it &apos;s good except for some spelling mistakes . what &apos;s more , the first paragraph has nothing to do with the article . it should be omitted ."
不错 ， 自己 是 “ 失恋 ” — — 这 两个 字 在 父 嘴里 ， 生涩 拗口 得 — — 可是 ， 并非 为了 苏文 纨 。,"true , he had been &quot; jilted &quot; -the word sounded awkward and unnatural on his father &apos;s tongue @-@ but not by Su Wen @-@ wan ."
不错 ， 最后 这 几个 家伙 到底 是 谁 将 会 使 训练营 成为 热门话题 。,"well , the race to sew up the last couple roster spots for the Tourney of the Americas should provide for an interesting end to camp ."
不 答应 从 钻杆 、 水龙带 、 大门 坡道 、 电缆 、 锚 头绳 或 气动 绞车 绳索 上往 下滑 。,"do not slide down pipe , rotary hose , V @-@ door ramp , or cables . do not ride with the cat @-@ line or air hoist ."
不 打搅 不 惊动 友谊 ， 只是 用 一双 眼睛 默默 关注 ， 我 此时 想象 不 出 世上 还有 什么 比 这 更 令人感动 。,"do not disturb do not disturb the friendship , just use a pair of eyes keep silent , I now think the world and there is nothing more exciting ."
不 打猎 的 时候 ， 乔伊 上学 ， 还 喜欢 和 他 的 宠物 鬃狮 蜥 莉莉 一起 看电视 。,"when he is not out hunting , Joey attends school and enjoys watching television with his pet bearded dragon lizard , Lily ."
不 打 你 ， 不 骂 你 ， 专用 感情 折磨 你 ！,"I will not beat you , not scold you , but torture you with all my love ."
不 打屁股 涉及 虐待 儿童 ， 还是 一个 可以 接受 的 形式 的 纪律 在 加拿大 ？,"does spanking involve child abuse , or is it an acceptable form of discipline in Canada ?"
不 打扰 。 真 惭愧 ， 这儿 象个 吉普赛人 的 帐篷 。,it &apos; s no bother . I &apos; m ashamed . it &apos; s like a gypsy camp here
不 打入 敌人 内部 ， 怎么 能 得到 第一手 资料 ？,"how can we get firsthand data , if we do not infiltrate the enemy ?"
不 打算 说 我 为何 开始 吸烟 ， 但 吸烟 对 我 来说 不算什么 问题 ， 因为 我 知道 只要 我 想 ， 随时 可以 戒掉 。,"I won &apos;t go into why I started , but it didn &apos;t seem like a problem , because I knew I could quit anytime I wanted ."
不 打 无 准备 之战 。 诺亚方舟 是 在 大雨 来临 之前 建好 的 。,we need good planning . the Noah &apos;s ark was built before the heavy rain came .
不大不小 、 潇潇洒洒 ， 仿佛 与 大 地上 的 一切 绚丽 丰收 的 秋景 戏乐 一般 。,"sort of a small , Xiaoxiao Sasa , as if everything on the earth brilliant with their autumn harvest play music in general ."
“ 不 ！ ” 大夫 感情 冲动 地 嚷起来 ， “ 上帝 是 仁慈 而 宽大 的 ， 所以 她 还 会活 好多年 好多年 ， 为 我们 大家 造福 。 ”,"&apos;no ! &apos; cried the doctor , passionately . &apos; as He is good and merciful , she will live to bless us all , for years to come . &apos;"
不大可能 地 ， 他 幸存 下来 ， 但是 他 表现 出 明显 的 行为 变化 — — 变得 没有 感情 与 无礼 ， 尽管 没有 犯罪 。,"improbably , he survived , but he exhibited stark behavioral changes - becoming detached and irreverent , though never criminal ."
不大可能 ， 因为 达尔文 是 注意 到 这 一 现象 的 最 杰出人物 之一 。,"unlikely , because Charles Darwin was one of the more prominent figures to notice it ."
“ 不 ， 大人 ， 不 。 ” 管家 回答 说 ， 他 的 全身 神经质 般的 颤抖 了 一下 ， 基督山 对 喜怒哀乐 的 洞察 可谓 行家 ， 一见 便 知道 他 内 心里 非常 不安 。,"&quot; no , excellency , no , &quot; returned the steward , with a sort of nervous trembling , which Monte Cristo , a connoisseur in all emotions , rightly attributed to great disquietude ."
